one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,seventeen,eighteen,nineteen,twenty,Class,Stability
0.265066410487222,-1.5141303778860908,-0.32697557963804236,-0.7599218562699555,1.3156936051953947,-1.8897871582663408,-0.959470720669321,-0.17612702999534777,-0.9087092157615831,-0.2994320778569289,0.3019561724992901,-0.20409262573229395,-0.9476518117598001,-0.9780694710468272,-0.32267373285388484,0.06687642158434308,-1.0100659665166076,-0.18900860889868987,-0.6332190673731172,1,1.0
-0.13779129257557865,1.2040673263006292,-1.5926057047692483,-0.26273687726177997,-1.086140029347547,-0.1280699925391528,-0.4488806603022173,0.6309378589371519,0.5014608635326524,1.3628329332484599,0.3786916595383496,-0.5472747213980768,-0.9079040191140404,-0.13717045597534705,-0.5872199262155865,1.0590952834919514,0.008333000743310184,-0.9192506356007342,0.9759666730202932,0,0.29
1.1096725619993355,1.110848048414325,-0.07344107144473075,-1.7941784069683204,0.2702719748755653,-0.477662952576123,-0.4593680118008258,-0.829272850196392,-0.4633930508322076,-0.2554098811756558,0.15029200258319622,0.4879808624610295,-0.14670331452530694,1.5496188603454777,-0.5231980247667183,0.4131987677432457,-0.6478598157561277,0.92404947536051,-0.20036264530142844,0,1.0
2.1934045548858463,2.408464447050125,-0.5950819906640736,0.19836709897553428,-0.14638823129559533,0.4116972234065811,-1.4615553605020917,0.14565853056728148,0.002095894814503835,-0.812379557922736,0.8462216898149829,0.0671034079568885,-2.5342351960494565,0.11603612941960262,-0.07455954411236054,0.9333178277686932,-2.351509897596738,1.4635582170258261,-1.0320039443503504,1,0.19
2.402935488972141,-0.08876130004265155,-0.6605710532994831,0.21265952042385639,-1.28909935800744,-1.2888796976572419,-0.7159053511787893,-0.5032145692390528,0.4982793072077868,0.923662895805448,1.1552505403348132,0.16233536177472133,-0.698330855793245,-0.9359495685358966,-0.7766859870677998,-1.1413791638023139,0.12323686084619455,-0.06430009056064237,-0.5363938780424459,1,0.83
0.3141976397916933,0.3462067773850421,-2.037834040156182,-0.39212112329002086,-0.28786676376039094,0.19623838833293555,-0.878433904930938,-1.0029373862442823,0.9497392078910425,0.10345351222284278,-0.16936101178800408,0.9569282821415748,-1.4713575323436485,-1.5503136990689448,0.3385086697213537,0.5042978821441997,-0.6302253091527947,-0.5322010816365178,1.0860849808840947,1,0.97
-2.0984060269184135,1.0214972171161958,0.008031263583676373,-0.05090418111534495,0.29651305862845456,-0.9229586525318322,-0.042794127851156494,-0.5053567604063411,0.03259659297191625,-0.5712086743338771,-1.199656950135056,0.9303915081126434,0.9520682563073846,1.5969048565287662,1.1372847723386847,-1.3257346174199514,-0.24618017739833056,0.6239478932482049,-0.07060552158279064,0,0.98
1.5125291049602743,0.5952586565293796,-0.911206180818262,0.47963866121722765,0.085798284151989,-0.6206436026593688,0.8553247453686113,1.6244084769915628,-0.24283965091036055,0.04795816023021514,0.8439061055882652,-0.9366636120279082,-1.8664046777248804,-0.2524749988910986,1.3028860598506031,0.29617179334563887,-1.7666092559477338,-0.7446759179198534,-0.9481825987082723,1,0.74
0.08651364565501367,-1.2375072345375575,0.9814573798474028,-1.6098323057160904,-0.16960374362247316,-1.4199489882247482,-0.7762992167977522,0.9792085665851408,-1.4613617973258464,-1.0761255169556587,1.5065551979601786,-0.0984979392431033,-1.124482874186705,1.2656329253271097,-0.6279398351555683,-0.6639581839262977,-1.4220565481042715,0.5493717995141855,0.5327702642561355,0,0.99
-0.5577770391438164,0.5480060994598817,1.488900279477309,-0.5611549043504135,-0.2969506042342158,0.3567748528776597,-0.9543124261782454,-0.5994597656027897,0.6719895888509385,-0.1293662592087028,-0.519844060522494,-0.23147157911144559,-1.8342672143746823,0.419870367260492,-0.5008547472095441,0.49110170430243555,-0.55493988058675,0.8512101904530843,-0.8092439560283063,0,1.0
0.40130365512653565,-1.1246338856351288,-0.606363859276952,0.7587507507453733,-1.1479106628548545,0.836464631103252,0.29940527484629653,-1.262998754792785,0.8700354035879386,-0.8711111975537321,-0.31387253513242125,-0.011324967962140109,0.778254804021827,-0.6704436812659301,0.5601300999971032,-0.033213249827504884,-0.35108380505140035,-0.42180567928575274,-0.4309585799495875,1,0.72
0.8186264035705125,-0.701046096235019,2.4314773453712344,0.7321189624148344,0.5279652610931552,2.135199665579354,-0.3168422150826332,1.038504202461787,-0.4465498334021809,0.0024966054217452852,1.6029742458823293,-0.8741907592024887,-0.018917767608353064,-0.4788396376158712,-1.7108478602460986,0.20964001479560346,-0.9172204189119287,-0.16490221924598633,-0.6788035552660111,1,0.56
0.668755053508474,-2.0308992755617976,0.5300790530428117,0.07191745130275308,1.1520891322963456,1.9953500878194346,0.5418579508829501,-0.9922524710627009,0.8664314843768403,0.4188687073917069,1.0543375063277134,-0.1619689846009471,-1.1288414322898945,-1.8439145755881934,0.001190659030331749,-1.390437684975128,-1.4501727229770962,-1.6136710861723025,-0.23859724251229583,1,0.91
1.6030659598738322,0.43833829830241733,0.4838007592549455,0.39785297980701406,-0.3591558684371488,-2.1293803571715095,-0.19334606748949926,-1.2395357452731526,0.14403007991262673,0.47824951296943347,0.41516668841179516,0.45506448638494973,-0.6082575783087953,-0.22089494149434508,0.6567878088426463,0.7732151704301344,-0.5374471362876616,-0.8128994990605823,-0.19873199589420742,1,0.71
-0.21599362903873667,-1.4673279138129418,1.0658592291628697,1.0416275823084342,-0.6327345286137338,-0.6357515891704864,0.4216096081426752,1.2578459742050196,-0.7549239633276085,0.12091028551689181,-1.8987753828642344,0.4782011545539749,0.40424786628602194,-1.1768017483833122,0.3551902228931154,0.8670838072445486,1.137519348928264,-2.4317430262880606,-0.5325176106213786,0,0.29
0.3528379553186202,-0.4195741565081758,-0.42674527632220377,1.4913335979748719,0.5982371578162986,-0.7498614098823556,-1.3004682725508396,0.7827592855737163,-0.143666135185346,1.10882650850945,-0.5813889961655635,0.6392492752867814,-1.4750230518376148,-1.7835823554498598,1.268832016102445,1.7430482257370787,-0.5693539295026832,1.3434508269750631,-0.7309557787434545,1,0.99
-1.0074663251546598,-0.7760682541681648,-0.15938181232107276,-1.9218913393754884,0.22935404948971108,0.06072758593266827,-0.586585093027021,1.9984420511244505,-0.9296931009527376,-1.3002089192872506,-0.4205698773033868,1.6015419061142748,-0.1564673599346046,-0.3861992763772074,0.3374930140774032,-1.1681451162854946,2.127811379060436,2.041205200788259,-0.2607071290531055,1,0.72
0.6604771682493201,-1.1827025334786223,1.0693974602069796,0.26489064845077975,-0.05402279044007503,-1.5267283735653399,-0.3822512473230952,0.7860593233211279,-0.18028783658852196,1.4316822136945866,1.8291200268348593,-0.5571574710545678,-1.8238834910591364,-0.3832037299074388,-0.6304708520356875,0.5055785768645549,0.3644818142976071,-0.6375527850020329,-0.35891454656105365,1,0.97
-2.0674040043478144,-0.5193230102269312,0.3448099909458815,0.32268308257120343,0.0724104612311994,0.4807273970429543,-0.58468222080118,-0.25060948521006454,-0.22757742281170218,-2.325578136673275,-0.9066716608037615,0.7126200912843599,1.4404715546333797,-0.32603809859451216,-0.7038129140728053,1.7244690572583656,-0.05974345371107222,0.09077577972064307,0.04724956853215657,1,0.51
1.5864206906044274,1.2790544733762506,2.922104969268274,0.881823988796687,1.0177631447417255,-0.09251145914189235,-0.6039912595898599,-1.0735490544107333,0.4552337472292289,0.6067965981845393,-0.3935505339825439,-0.7077492790352532,0.09893000638344807,-2.5149539615935765,0.11313439086884408,0.5081825495336675,1.303461706328662,-0.7245086225158888,0.3721450091567237,1,0.5
0.5583746375014669,0.7382979107025821,0.7340007129175015,-0.0880056320227356,0.4796044578594123,-0.26753336684105317,1.3624216176047579,-0.3086515551966758,-0.6227413993446209,-0.8848069216929632,1.7733220654485344,1.1761619959557443,-0.1495089044897524,-2.0797057612994267,1.3116624215086683,0.8160684291765702,-0.5585248399775378,1.5510549300441552,0.8290032075233261,1,0.84
-0.25249099449961915,-1.1457971053846887,-1.058985262299318,0.4173686517603815,-1.0817221057869335,0.9419283535312898,-0.9223705866711603,-0.2659100060014981,0.5879233821411244,-0.6279134796398007,0.36033976132516443,0.23916300465998636,1.77271659227562,1.4239374983337556,-2.064644030685164,-0.2286283036779524,0.12868839259859316,-1.403275752329341,2.2840825251223484,0,0.92
1.1066677400464433,-1.3280419256470508,-0.7641689746914206,-0.3816745541320725,1.6127806578148745,-0.31721983280531,0.3785833737110114,0.30315963352165326,-0.6746489220221934,-0.517555490243905,-1.4716586728636194,0.9413843663648085,0.6353247614734656,1.0980585767330076,-0.4125914243623108,1.156902242492713,-0.1335275729256426,0.06357560996593298,-0.9830213219132328,0,1.0
0.8075354297376599,-0.4353276584567007,1.0113425091703288,-0.28742440617176496,-0.08897798987120564,-1.5384035601165926,-1.9893049622965437,-0.8380074417385863,2.487066752397169,0.010272170149964269,-0.8870179380921399,0.5881737102149791,-1.4392307503702388,0.45623943894942043,0.9737939410012043,1.1905367322230993,0.36473541571486884,-1.2233725536970819,0.552270009396245,1,0.06
0.550217381495809,-0.3339378017323985,0.7599743931554563,-0.4322625280022043,0.16952946897649399,-0.20268598114944417,0.8283975647906187,-1.766321231793361,0.22700184281876296,0.5462074842889576,1.1798824259581802,0.3875087772953696,1.3284559768041126,0.8132417658628732,2.2614691478950655,0.47235677615622124,-0.11908401459920037,1.7104059315719833,-0.27799484744952696,1,0.44
1.241819435015356,1.3608135927719125,0.9298817731353852,0.4902372795166887,-0.2962271655324409,-0.5302875189899456,0.17416625085519405,0.06364162771136782,-2.7351932662560934,-0.04160716057154582,1.8429633133464618,-1.5190046563033346,2.1214711021261436,-0.545365219927076,-2.4298166502244762,-0.2606594682775274,1.363826360550617,-0.08031723074059352,0.0389111573868068,0,0.76
0.11405181627000446,0.9253333267056472,-0.5744542171842478,0.6378870272922412,-1.8366867171152945,-0.47960499069883106,0.5470448393567253,0.20981523863150048,0.9037094001224578,-1.5149662058044964,0.8424321020745096,1.717089181995425,-1.2687388321845985,-2.1609570884289893,2.2463099340540844,-0.48489701954970266,-1.190601748151021,0.5456282501901903,-1.5623573740847214,1,0.97
-0.816316580813946,1.7663202061451504,-0.03500434261834662,-0.07177921222282309,-0.6713147694210747,0.5033467130331857,0.48968176147623216,0.6973324484160255,-1.1517939697871582,-1.9904415000417421,-1.0777077041251322,0.7791909792797183,0.7007931899777632,-0.7387517100759815,2.345015418416397,-0.16797661367509215,-0.6815524885187672,1.7446980832310965,-1.6110473749115133,1,0.59
-0.21648511423462996,0.0557368710454744,0.8237692540273076,0.5701929362631728,0.05491341550938749,-0.424062570000634,-1.234548695840445,0.9870850232815161,0.8144494258403073,-0.4593988550478422,-0.2680811702483908,-1.1744432537172473,-1.9192944189799703,-0.1444484885619155,2.597987479309784,1.2515135637063517,0.4335141921539406,-1.5856140708378055,-0.368717476071338,0,0.18
