Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Eleven,Twelve,Thirteen,Fourteen,Fifteen,Sixteen,Seventeen,Eighteen,Stability,Cluster2,Cluster3,Class
-0.13272880404664353,-0.33997302690165554,0.14565467255171352,-0.25956921260789817,1.8402153647819692,-0.40443452494363247,0.12799278421412344,-1.958811836400927,-1.6296337000276995,1.478567019432936,-0.6251277600651793,0.3432632628418844,1.2873832058064112,0.0035349366744056344,0.3182795552456467,0.649486523626281,0.05003017740079428,0.24905889920452126,-0.4496091476298539,1.0,2,3,0
0.4022506201750265,0.5838416982572552,-0.5340684223391376,-0.1649916018359792,-0.4036188844418489,0.131377907256753,-0.7413871400024692,0.8925945721377886,-0.3014508577226085,1.1722595414450818,-0.5309397727566714,-0.5749633513419965,1.0629315868784488,0.7516395246629778,-1.0043137034121998,1.1812012958991602,0.2246274018610199,-0.674502199702734,-0.7168756318090506,1.0,2,3,0
-0.15775057195034206,0.0038740336557624264,0.45225386245451077,1.006567984971529,-0.06366490993916984,-0.959073288660343,-1.8833207637075977,1.7683910183925604,0.7387745020686813,-1.2922487979694728,2.5538223558396838,1.4390220137208687,-0.9015817553385571,-0.6575867507610342,0.5057135601442692,3.357264984845448,0.012635103651387775,-0.8700777544808417,-0.9126490024077549,1.0,2,3,0
0.6056501184733155,1.850620954021631,0.42902575854264835,-0.9362197761792966,-0.1955203875538012,-0.7810208259901272,-0.7480839318985408,0.7769115405527647,1.343675978992872,0.5053985972019253,-0.683804760642444,-1.2142730426512802,1.1898463190832373,0.4057818341108001,-1.3668788932311835,1.3995968286330793,-0.08812812608022659,0.3067227067012493,1.4877838937005787,1.0,2,3,0
0.28475011115388393,-1.2067287376060414,-1.1800886622064628,0.5287430331410042,0.9233899663564208,-2.508505182022957,-0.9122254805100537,0.06721109804003311,2.5361407692711633,0.510771232600517,-0.2920651159419494,0.8306108887558605,-0.7421075950488794,-0.03442979879098527,0.4504559514907751,1.0138718569032927,-0.5857430202456583,-0.21793652855387682,-0.7845117659762224,1.0,2,3,0
1.7089144694015268,-0.4311029573471856,-0.32940546107831997,0.6411394516133684,1.9601997408597094,0.461750292999614,-1.1596812153522857,0.5166661356489127,0.00977728846560975,0.24018304018855752,-2.405092165835225,1.3817146536912703,-1.2634490405810483,-0.24702089342156108,0.2994471095919618,0.5911538070163498,-0.8050721704083126,-0.42253147358491633,0.03184319730266348,0.0,1,1,1
-0.6176668637468483,0.1483182833402715,-0.1567628267597901,-0.5580204679623932,-0.41711564250875766,1.821670707503288,-1.2509644997143514,1.3223537074266982,0.3779973791112702,1.9385136493066315,0.5371670767726056,-0.2608439940590833,1.0308586871922385,0.5903873917180301,-1.1502264174010703,0.9660781962448748,0.12920889886911333,0.6791382250461729,-0.2075977585456973,1.0,2,3,0
0.1667760492450467,-0.09816710352931989,-1.3735883245252707,1.6017268652898309,1.3382210226450428,0.8102205960487312,1.2835620139230544,0.11203687156489384,0.6465893681304511,0.3198841281591523,-0.12842168756646707,0.6918006795523138,-0.3398265334067438,-0.18096141217106015,1.1597122950976866,0.5437007458399337,0.6569679399265966,-0.6145638421124887,-0.4370470921920048,1.0,2,3,0
2.039777788906941,0.6639874118624411,-0.682379314127839,0.48694704999609845,1.344181097033881,0.7390333005702094,1.0421517311445445,0.16515840368360268,0.0069092627412995974,-0.910019388582766,-0.8913305476204426,-2.368105523559132,-0.7959991067051547,0.3444790265019391,-0.8581774697539172,0.556604923736026,0.7270250735318893,1.1113834015830888,0.5735829313701001,1.0,2,3,0
-0.04029380311506701,2.0101329569892217,-1.095984332330706,0.39401988823723644,1.5687612093528736,0.10567232047532135,1.3592898053629827,-0.677084979223675,-1.4424595015138248,0.46845288509040955,0.3888642046067025,0.33893253662266465,-1.4195305507575204,0.48294154674628764,-1.5872371260130096,0.5271123577126833,-0.14455951336299805,-0.18941492482694486,0.5283815143920312,1.0,2,3,0
-1.836543630785446,1.119980166892619,0.7112131276711406,0.4935909792566239,1.8195094401567657,-2.112623384829401,-0.6195748585819537,-2.800261814973122,-2.0467211002185794,-0.6399218985582731,-2.340165575275627,-0.19737152328616409,-0.21348445662921464,2.0890024725465777,-1.1955133400486833,0.5842316636680225,-0.49738369984327363,-0.025018695285555597,1.0285673278273577,1.0,2,3,0
0.34913907824693124,-0.6232417346663778,-0.2627928867676957,0.07796872514953782,0.4020784412770627,1.015653742142928,-0.4305481197274811,-0.813357433317407,1.1185788393466853,0.23677176729604166,0.41959219128479325,-1.067293755419777,-0.6693440551408032,0.04800629087113141,0.41507664851234805,1.450603253139772,-2.233463776163823,0.13308216364901804,-0.8839647460865705,1.0,2,3,0
1.4324663248493001,0.37278934757349874,0.966031186638733,0.06527317802081563,0.4797395839818426,0.6960409769948243,0.8773893827433038,1.2786477653684443,-0.9599492109065283,1.1926205410685928,0.22469441207139942,-1.4356022761893776,-1.297954113023072,-0.45515296003862754,0.9619716058668829,0.4322450623673584,-1.3598229615790534,0.4200820665642964,-0.3629588846136114,0.0,1,1,1
-0.6064437602111513,-0.1259175483165229,-0.13999308890770149,0.40620253402359535,1.7758744866447658,1.2005323018951386,-1.9875242597396154,-1.3328104854995435,-0.4395151402007782,-0.5882678183450556,1.3761585707726849,0.6656931155843762,-0.999273566716521,0.47202539160484136,-0.18224948221065096,0.24742196287208873,-0.2107422457319261,0.012590186131417826,0.38976184414037435,1.0,2,3,0
-0.7761461270111732,-1.1517349562687926,0.6470680691964663,0.02475888175303441,1.7638911519363216,0.22889452815452133,0.7672684210888688,-1.927108315974487,-0.3441389721341873,-0.9904615481666045,1.1720675428304963,-0.7699285489875012,-1.2075517449728035,0.6736403032489583,-0.6270778289255658,0.5866044938029963,0.4768315691035282,-0.9860931220515341,-1.398630447456436,0.95,2,3,0
-0.48626542694005975,-0.0772931063144565,-0.27796397507867776,-0.3938750409593478,2.1260060622433095,1.7789370244054048,0.09102347825143171,0.9339312029825887,0.2650917675716559,-0.10804845031597797,0.6047929353866565,-0.2601138310572588,-0.6588173054270201,1.0327294600860266,-0.020986948036117878,1.0155210908995866,1.213803508883047,-0.03941685238491423,1.4398287605433953,0.0,1,1,1
-0.22640406487749537,-0.686866457385052,1.2986325223729775,1.4014674170776873,-0.4531607062036769,-0.677237473757175,-1.4590581272023992,1.1129253618264496,0.9033022336507327,-0.7309128258276053,1.6278208804021124,-0.099806210097803,-1.3897167059275217,1.7411864338646506,-1.1612569602013953,1.2817280995159672,-0.49739178918391624,-1.0663597712610595,0.6516013766095468,0.95,2,3,0
1.7323493242247137,-0.4435187158771471,0.8889506577934576,-1.3931201632150843,1.0361393392685376,-1.2065589308253517,0.4127417221651265,0.04979810357676406,0.2701153896177512,0.4299976253792688,-1.2583066630990518,-0.7917112565140383,-2.8217006363917774,0.7036066783404211,0.09249695744270217,0.6175894117620977,0.7751814026548448,-0.8334915052918119,-1.7020660427376595,1.0,2,3,0
-0.4891448564730925,-1.0095007475193956,0.14209225587325328,0.8992320434004002,1.5799743731022184,1.6052998217406447,0.06593532560287073,-0.37217775975880474,0.11586542952002696,2.9095774609683946,-0.11391769480393968,-1.4346062208972132,0.6817115083604813,0.8304659613465574,0.4357593449388504,0.38890156345260674,0.11660731670674343,-0.06633361485671001,-0.9799489671591296,1.0,2,3,0
0.2168904888387216,0.5686624526526588,-0.09373160173881145,0.06448250525959934,1.1382559814196118,0.5917354618442966,-0.6225108823869525,-1.4023489571472196,-1.0678537715054792,0.7585557743984761,-1.0344610377322134,0.7868791430263691,0.8878428972984528,1.255693593550698,-0.6852098526830254,1.0791045126548187,-0.11575143762994845,0.9269563105006408,1.137387871102543,1.0,2,3,0
1.8452626174101134,-0.3465251908703365,-1.1743354158928703,0.5668009825959685,0.30366902517096883,1.763583117210862,1.4742977911053285,0.028258151139203047,-0.03341718175424091,0.09515202235794326,0.6985933533460337,-0.8347030209291608,1.5732036284434712,-0.7582704111358778,-0.06195036471964034,1.470704656612346,0.2683580132861798,-0.18232136193934972,-1.8358571272354791,1.0,2,3,0
1.0390177203791107,1.4269163891423917,0.4752439913550512,-1.0020386980060318,1.6551079639724704,0.16767685169617524,0.16219425606543872,-1.5899649824568374,0.5078889878670239,0.5374102952070714,0.8360936224048165,1.4627512496339357,-0.39462857740758833,-0.7847232909337861,-1.0791383792888423,0.7461561192783492,0.18556128270477587,-0.4099752383356567,-0.30439215259407815,1.0,2,3,0
-0.007395830573784659,0.7801847418372951,0.06202901679309964,-0.35363384917850044,1.59847896781447,0.11023690098134911,-1.1881238164089156,-0.9606501292750627,0.18016560351268804,0.17287709077633925,-1.70640117071429,-0.5100261906379466,0.472107514095909,-0.9832295735928338,-0.023675968717512975,0.5867640440482249,0.7530893597729545,0.3716678915872878,-0.8542990620060061,1.0,2,3,0
-0.7587096566624628,0.7376004275101649,1.8955118031888365,0.6716384705521714,-0.36996501511992896,1.2996340182206132,-1.6829770389484373,-0.1701188919329888,0.3698667321610732,-0.7751441816943273,-1.0462785867222384,0.14720993247447653,0.8876008304535967,-2.0069511674026512,-0.5356549073359558,1.8376239743632583,1.0717285411061086,-1.2397883423055067,-0.21767210510993754,0.95,2,3,0
-1.0378185152817372,1.9428117973194512,-0.18493837183623693,-0.41931378056326774,1.6586204349145226,0.19401302410748392,1.4059926020332973,-0.40178041126358144,-0.13803891272157146,-2.219043533192589,-1.529269855722473,0.699610753394837,0.30097429162511113,-0.38540745497491236,-1.9694215286884549,0.4237305579517354,0.3901665941764295,-2.067902727863384,0.39754804051130005,0.05,1,1,1
1.3761720074035146,-0.3676598051783929,0.5859772021690636,-0.7790506157971967,0.6893689618290786,-0.05894181690815446,0.955874640462176,-1.2816812534723974,0.03896020089106275,0.6675751574889605,0.59572484577933,-1.8162551294874456,-1.102434567485525,0.5206738344543581,-1.1744691287909355,1.3346815726590575,-0.4804825110896242,1.4431415576593776,-2.135333759279292,1.0,2,3,0
-1.0124804534670564,0.12392321004250804,0.25154290242787275,0.9747264779193705,-0.27887260623177723,-0.4959528122493571,-1.4235356716573833,-0.965459767311902,1.8209014137709516,-0.3784826419155117,-0.3652090201006558,-2.962855342983222,0.5761808497343179,-0.8958450601941176,0.07056812681746832,2.178427632335777,-1.4226924559620018,1.9999403062208871,0.20452609034579305,0.85,2,3,0
-0.296448406726787,-0.4744307644901083,0.9159320215453107,0.6854953298592005,1.5397806607073445,-0.19207161759734728,0.14343746340482977,-1.6802206802669775,-0.09875921968085463,0.05599741372817099,-1.210723839715822,-0.7461284344863985,-0.19040869376688616,-1.3354608741949916,1.0829206657304498,0.8065251086526739,-1.7965323420512036,-1.344228515658698,0.7236616245967454,1.0,2,3,0
2.5928026133961297,-0.057452844303955836,0.08352807577024099,-1.1916990350477994,1.3914715921863925,-0.3754051797952196,-1.1123262192664027,-2.7684077219221592,1.7202603246420194,-0.28379020825749324,-1.3382847836143819,0.8737105863049893,0.6673637908639669,0.5811547908623109,-0.37168175653767555,1.149501903333308,1.1594105320263908,-0.3599973792774527,1.5982410597330887,1.0,2,3,0
0.9152527937013313,-0.5005054097659202,-1.28743331759404,0.054818439623035245,1.5345497414080016,-1.267608323309394,-1.1927140135575092,-1.100213796000049,0.5718862958719304,-0.24406622830430028,0.5036996471209396,-1.0371608037668798,0.6019863571475832,1.5186547976953515,0.5906775066347051,0.7031141041713667,0.28878629225083535,0.5852063324807609,-1.0462392629934367,1.0,2,3,0
-0.10906831546213189,-0.03151757271014548,0.4517776775680301,-0.15684715112551995,0.5976393946805914,-0.28048639499400924,-0.22709462288122542,4.502029597179595,0.2981522102456666,0.9452080326027509,0.32505721797090886,0.5289513170820365,0.12706522705884404,-2.2880428688620946,-1.2308218491685592,0.5923456134255882,0.29045484906802604,-0.2532521764948163,1.4573984601613137,0.0,1,1,1
-1.346842580998111,-1.4167854720705,1.3122852377623442,-0.5666195664265014,1.5804365623348096,-0.7408680624660678,-1.3817204428026943,-2.0652573684233375,-0.341555009290325,-0.7124358146154198,0.5006389178288483,0.8956840407564286,0.5796941877872731,1.0174812351253728,0.14327091023577052,0.9259135499047387,-0.8708453946808975,0.5403583322819817,-0.6159585916809165,1.0,2,3,0
0.36773342201396664,0.7323181559683357,0.894322919646585,0.2777497860481474,0.20573940113507727,-0.28874108106941443,-0.8537200458851463,-0.7750262712401559,-1.212573663097191,-0.022369712697307004,0.7094549355724173,-0.0010573779617769998,0.2809287162828604,-0.43532088719472667,-0.8876206694804514,1.0296140684308597,0.6292847774976779,0.5895052199189268,-1.2971936786568208,1.0,2,3,0
-0.6106294762028218,1.119451079595022,1.0126734778369986,-1.1452909936304965,2.0798191945830484,0.40737013705234754,-0.3597203466277332,-3.2105768578484555,0.17783208955033658,-0.6878326965284983,0.7978384407929209,0.07275485767516948,-1.4573765457295487,1.2827919469711735,-0.0054932244415575385,0.38671635691066886,-0.10831790708699669,0.19417418166808428,-0.5892031563799455,1.0,2,3,0
-0.7239290815262748,0.39646802535272513,1.0293510032868454,-1.5502565525482999,-0.1789213137645006,-0.005768986660541072,1.8109143567682622,1.9886590823212484,-0.07955495906873254,0.7271818258124096,0.9085486273213623,0.11543079091319518,1.3478817044298261,-0.8257898137389148,-1.1207397167105155,1.3242712981766933,-2.5692570465733042,0.2805439077694345,1.6805569249382952,1.0,2,3,0
